id,sequence,domain,response_type,task,choices,response,task_type,response_int,response_ref,correct_int,correct_ref,for_int,for_ref,rt_int,rt_ref,validity,believability,conflict,response_changed,accuracy_gain,for_change,rt_change,condition,stimulus,qnum,total_qnum
70115,63,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,84.0,83.0,2958.39999997616,466.299999952316,1,0,1,0,0,-1.0,-2492.100000023844,B,<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>,4,99
70115,64,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,81.0,83.0,2338.0,2056.10000002384,0,1,1,0,0,2.0,-281.89999997615996,B,<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>,4,41
70116,1,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,3786.0,1852.89999997616,0,0,0,0,0,0.0,-1933.10000002384,A,<p>All birds can fly.</p><p>Planes are not birds.</p>,4,8
70116,2,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5977.70000004768,1677.80000001192,0,0,0,0,0,0.0,-4299.90000003576,A,<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>,5,47
70116,3,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3684.89999997616,837.300000011921,0,0,0,0,0,0.0,-2847.599999964239,A,<p>All mammals can walk.</p><p>Lizards can walk.</p>,2,66
70116,4,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,6719.89999997616,2529.80000001192,1,0,1,0,0,0.0,-4190.09999996424,A,<p>All sherg is liquid.</p><p>Coal is sherg.</p>,6,87
70116,5,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,5063.80000001192,950.700000047684,1,1,0,0,0,0.0,-4113.099999964236,A,<p>All sports require equipment.</p><p>Talking does not require equipment.</p>,3,92
70116,6,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4723.30000001192,2023.60000002384,0,1,1,0,0,0.0,-2699.69999998808,A,<p>All flowers need grurm.</p><p>Daisies need grurm.</p>,5,26
70116,8,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,6058.69999998808,772.600000023842,1,0,1,0,0,0.0,-5286.099999964238,A,<p>All things made of metal shine.</p><p>Old pennies don't shine</p>,4,102
70116,9,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4570.90000003576,732.800000011921,1,1,0,0,0,0.0,-3838.100000023839,A,<p>All suldes have skin.</p><p>Newborns are suldes.</p>,8,96
70116,10,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,5041.69999998808,4194.09999996424,1,1,0,0,0,0.0,-847.60000002384,A,<p>All greembs have branches.</p><p>Maples are greembs.</p>,6,43
70116,11,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,5477.19999998808,3605.70000004768,0,0,0,0,0,0.0,-1871.4999999404,A,<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>,6,64
70116,14,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4470.80000001192,1034.30000001192,0,0,0,0,0,0.0,-3436.5,A,<p>All things made of metal shine.</p><p>Diamonds shine.</p>,3,101
70116,16,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,6786.5,782.800000011921,1,1,0,0,0,0.0,-6003.699999988079,A,<p>All African countries are warm.</p><p>The North Pole is not warm.</p>,1,3
70116,17,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3648.0,469.699999988079,1,1,0,0,0,0.0,-3178.300000011921,A,<p>All flowers need water.</p><p>Roses are flowers.</p>,1,28
70116,18,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3358.89999997616,1531.10000002384,1,1,0,0,0,0.0,-1827.79999995232,A,<p>All broans have feathers.</p><p>Parrots are broans.</p>,7,13
70116,19,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,3218.69999998808,2587.89999997616,1,1,0,0,0,0.0,-630.80000001192,A,<p>All dogs have snouts.</p><p>Labradors are dogs.</p>,3,19
70116,20,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,4137.30000001192,1134.30000001192,1,0,1,0,0,0.0,-3003.0,A,<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>,4,113
70116,21,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3191.39999997616,888.899999976158,0,1,1,0,0,0.0,-2302.500000000002,A,<p>All trees have roots.</p><p>Oaks have roots.</p>,1,117
70116,22,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,4353.0,2856.0,1,0,1,0,0,0.0,-1497.0,A,<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>,7,73
70116,23,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4663.89999997616,656.5,1,1,0,0,0,0.0,-4007.39999997616,A,<p>All krirks need air.</p><p>Daisies are krirks.</p>,5,58
70116,24,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,3659.19999998808,1003.69999998808,1,1,0,0,0,0.0,-2655.5,A,<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>,2,32
70116,25,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,4385.60000002384,378.100000023842,0,0,0,0,0,0.0,-4007.499999999998,A,<p>All plants need draks.</p><p>Solar panels need draks.</p>,8,79
70116,26,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4434.79999995232,806.800000011921,0,1,1,0,0,0.0,-3627.999999940399,A,<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>,3,104
70116,27,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4008.0,1619.60000002384,0,0,0,0,0,0.0,-2388.39999997616,A,<p>All metals are solid.</p><p>Ceramic is not a metal.</p>,1,75
70116,28,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4949.5,819.5,0,1,1,0,0,0.0,-4130.0,A,<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>,2,2
70116,29,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4592.10000002384,365.199999988079,1,1,0,0,0,0.0,-4226.900000035761,A,<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>,5,86
70116,30,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,2415.10000002384,1012.20000004768,1,1,0,0,0,0.0,-1402.89999997616,A,<p>All trees have roots.</p><p>Oaks are trees.</p>,2,116
70116,31,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3821.0,440.800000011921,0,0,0,0,0,0.0,-3380.199999988079,A,<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>,1,124
70116,32,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4216.5,3095.90000003576,0,1,1,0,0,0.0,-1120.59999996424,A,<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>,6,56
70116,33,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4024.89999997616,1658.80000001192,1,1,0,0,0,0.0,-2366.09999996424,A,<p>All animals can slourb.</p><p>Mushrooms cannot slourb.</p>,6,5
70116,34,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,5136.0,1631.5,0,1,1,0,0,0.0,-3504.5,A,<p>All worbl objects are fragile.</p><p>Hammers are not made of worbl.</p>,8,127
70116,35,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,4868.0,1526.0,1,0,1,0,0,0.0,-3342.0,A,<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>,3,54
70116,36,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,84.0,88.0,6018.70000004768,,0,0,0,0,0,4.0,,A,<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>,7,90
70116,37,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3402.19999998808,1319.10000002384,1,0,1,0,0,0.0,-2083.09999996424,A,<p>All skoges have legs.</p><p>Snakes are skoges.</p>,5,88
70116,38,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,3509.40000003576,1649.0,0,1,1,0,0,0.0,-1860.40000003576,A,<p>All trees have smeifs.</p><p>Maples have smeifs.</p>,6,118
70116,39,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,90.0,90.0,4879.90000003576,5498.09999996424,1,0,1,0,0,0.0,618.1999999284799,A,<p>All jilms are sour.</p><p>Mandarins are jilms.</p>,8,55
70116,40,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,Yes,1,0,0.0,100.0,4935.60000002384,3771.80000001192,0,1,1,1,-1,100.0,-1163.80000001192,A,<p>All humans have roalts.</p><p>Newborns have roalts.</p>,8,50
70116,41,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,4618.09999996424,3200.70000004768,0,1,1,0,0,0.0,-1417.3999999165599,A,<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>,1,31
70116,42,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2694.79999995232,598.600000023842,1,0,1,0,0,0.0,-2096.199999928478,A,<p>All mammals can walk.</p><p>Whales are mammals.</p>,1,67
70116,43,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,4009.69999998808,889.600000023842,0,1,1,0,0,0.0,-3120.099999964238,A,<p>All dogs have snouts.</p><p>Labradors have snouts.</p>,4,20
70116,44,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3935.60000002384,526.599999964237,0,0,0,0,0,0.0,-3409.000000059603,A,<p>All lava is rhully.</p><p>Water is rhully.</p>,7,62
70116,45,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,5897.89999997616,927.900000035763,0,0,0,0,0,0.0,-4969.999999940397,A,<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>,4,121
70116,46,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,100.0,100.0,4629.5,462.099999964237,1,1,0,0,0,0.0,-4167.400000035763,A,<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>,4,103
70116,47,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,4821.90000003576,568.800000011921,1,1,0,0,0,0.0,-4253.100000023839,A,<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>,8,40
70116,48,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,5355.69999998808,2027.80000001192,0,0,0,0,0,0.0,-3327.89999997616,A,<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>,3,112
70116,49,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,5902.89999997616,695.199999988079,1,0,1,0,0,0.0,-5207.699999988081,A,<p>All fuel is veag.</p><p>Coal is not veag.</p>,6,36
70116,50,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,6356.30000001192,3250.20000004768,0,1,1,0,0,0.0,-3106.09999996424,A,<p>All Hult countries are cold.</p><p>Qatar is not a Hult country.</p>,5,48
70116,51,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,No,1,0,0.0,100.0,6972.19999998808,7404.40000003576,1,0,1,1,-1,100.0,432.2000000476801,A,<p>All mammals have bribbs.</p><p>Hedgehogs don't have bribbs.</p>,5,68
70116,52,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,98.0,100.0,6373.0,1764.79999995232,1,0,1,0,0,2.0,-4608.20000004768,A,<p>All vehicles need rorgs.</p><p>Bicycles do not need rorgs.</p>,8,126
70116,53,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,100.0,100.0,4501.70000004768,668.300000011921,1,0,1,0,0,0.0,-3833.400000035759,A,<p>All metals are solid.</p><p>Mercury is not solid.</p>,2,76
70116,54,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,3192.60000002384,691.199999988079,1,0,1,0,0,0.0,-2501.400000035761,A,<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>,7,42
70116,55,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,2996.10000002384,915.5,0,0,0,0,0,0.0,-2080.60000002384,A,<p>All slifth is liquid.</p><p>Water is not slifth.</p>,6,89
70116,56,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,100.0,100.0,4208.10000002384,962.799999952316,0,0,0,0,0,0.0,-3245.3000000715238,A,<p>All joughts are green.</p><p>Solar panels are not joughts.</p>,8,57
70116,57,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2991.59999996424,948.700000047684,1,0,1,0,0,0.0,-2042.899999916556,A,<p>All reptiles have four limbs.</p><p>Snakes are reptiles.</p>,3,82
70116,58,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,2353.79999995232,903.199999988079,0,1,1,0,0,0.0,-1450.5999999642409,A,<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>,7,128
70116,59,conditional,single-choice,All B are C/No A are C,Yes/No,Yes,MT,Yes,Yes,1,1,100.0,100.0,2582.80000001192,599.799999952316,1,1,0,0,0,0.0,-1983.000000059604,A,<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>,4,108
70116,60,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,2040.39999997616,600.900000035763,0,1,1,0,0,0.0,-1439.499999940397,A,<p>All birds have spuckes.</p><p>Parrots have spuckes.</p>,7,11
70116,61,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,100.0,100.0,3099.30000001192,624.0,0,0,0,0,0,0.0,-2475.30000001192,A,<p>All fish varl.</p><p>Turtles varl.</p>,5,23
70116,62,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,No,0,0,100.0,100.0,2884.80000001192,984.900000035763,1,0,1,0,0,0.0,-1899.899999976157,A,<p>All humans have two legs.</p><p>Leg amputees are human.</p>,2,53
70116,63,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,Yes,0,0,100.0,100.0,3243.5,577.5,0,1,1,0,0,0.0,-2666.0,A,<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>,3,107
70116,64,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,100.0,100.0,1812.5,450.100000023842,0,1,1,0,0,0.0,-1362.3999999761581,A,<p>All flowers need water.</p><p>Roses need water.</p>,2,29
70117,1,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,69.0,86.0,5570.90000009537,16899.3999999762,1,1,0,0,0,17.0,11328.49999988083,B,<p>All krirks need water.</p><p>Roses are krirks.</p>,1,59
70117,3,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,26.0,58.0,5106.60000002384,6902.30000007153,1,0,1,0,0,32.0,1795.70000004769,B,<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>,5,69
70117,4,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,80.0,70.0,3276.5,3678.0,1,1,0,0,0,-10.0,401.5,B,<p>All birds have feathers.</p><p>Parrots are birds.</p>,7,9
70117,5,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,30.0,72.0,5413.89999997616,2514.89999997616,1,0,1,0,0,42.0,-2899.0,B,<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>,6,35
70117,7,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,53.0,59.0,5750.10000002384,3485.60000002384,0,0,0,0,0,6.0,-2264.5,B,<p>All things made of metal kring.</p><p>Diamonds kring.</p>,3,100
70117,8,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,54.0,62.0,4310.0,1049.0,1,0,1,0,0,8.0,-3261.0,B,<p>All citruses are sour.</p><p>Mandarins are citruses.</p>,8,15
70117,12,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,60.0,100.0,3817.0,1155.79999995232,1,1,0,0,0,40.0,-2661.20000004768,B,<p>All humans have skin.</p><p>Newborns are human.</p>,8,51
70117,13,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,59.0,86.0,4054.10000002384,1469.60000002384,0,1,1,0,0,27.0,-2584.5,B,<p>All trees have branches.</p><p>Maples have branches.</p>,6,115
70117,14,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,60.0,100.0,4737.60000002384,1091.10000002384,0,0,0,0,0,40.0,-3646.5,B,<p>All broans can fly.</p><p>Planes are not broans.</p>,4,12
70117,15,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,62.0,72.0,4896.89999997616,638.300000071526,0,0,0,0,0,10.0,-4258.599999904634,B,<p>All fish swim.</p><p>Turtles swim.</p>,5,22
70117,16,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,38.0,90.0,6446.0,5319.0,0,1,1,0,0,52.0,-1127.0,B,<p>All dogs have zems.</p><p>Labradors have zems.</p>,4,21
70117,18,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,68.0,86.0,3495.30000007153,1852.5,1,1,0,0,0,18.0,-1642.8000000715301,B,<p>All animals can move.</p><p>Mushrooms cannot move.</p>,6,4
70117,20,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,70.0,100.0,4866.60000002384,2966.20000004768,1,0,1,0,0,30.0,-1900.39999997616,B,<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>,3,44
70117,22,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,65.0,84.0,5136.60000002384,4584.09999990463,1,1,0,0,0,19.0,-552.5000001192102,B,<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>,3,94
70117,24,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,58.0,94.0,6203.5,3239.0,1,0,1,0,0,36.0,-2964.5,B,<p>All hirks can walk.</p><p>Whales are hirks.</p>,1,46
70117,25,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,67.0,80.0,5117.89999997616,920.599999904633,1,1,0,0,0,13.0,-4197.300000071527,B,<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>,4,14
70117,26,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,60.0,84.0,3760.89999997616,1127.0,0,0,0,0,0,24.0,-2633.89999997616,B,<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>,5,70
70117,27,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,62.0,83.0,4379.60000002384,450.400000095367,1,0,1,0,0,21.0,-3929.199999928473,B,<p>All fruits are sweet.</p><p>Lemon is a fruit.</p>,7,30
70117,28,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,17.0,73.0,4586.59999990463,12793.0,1,1,0,0,0,56.0,8206.400000095371,B,<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>,4,109
70117,30,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,68.0,99.0,3730.90000009537,4068.0,0,1,1,0,0,31.0,337.09999990462984,B,<p>All humans have skin.</p><p>Newborns have skin.</p>,8,52
70117,31,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,30.0,74.0,6173.0,46850.8999999762,0,1,1,0,0,44.0,40677.8999999762,B,<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>,3,105
70117,32,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,56.0,86.0,6457.90000009537,997.899999976158,0,0,0,0,0,30.0,-5460.000000119212,B,<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>,8,81
70117,35,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,9.0,64.0,6213.40000009537,31844.7000000477,0,0,0,0,0,55.0,25631.299999952327,B,<p>All taizes have wheels.</p><p>Trolley suitcases are not taizes.</p>,2,98
70117,36,conditional,single-choice,All B are C/No A are B,Yes/No,Yes,DA,Yes,No,0,1,19.0,68.0,5961.19999992847,6192.60000002384,0,0,0,1,1,49.0,231.40000009537016,B,<p>All metal is hard to break.</p><p>Bricks are not metal.</p>,7,72
70117,37,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,63.0,80.0,5633.29999995232,4414.80000007153,1,1,0,0,0,17.0,-1218.4999998807898,B,<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>,3,37
70117,38,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,Yes,0,0,74.0,84.0,2298.70000004768,3129.89999997616,0,1,1,0,0,10.0,831.1999999284799,B,<p>All birds have feathers.</p><p>Parrots have feathers.</p>,7,10
70117,39,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,54.0,68.0,5346.30000007153,13942.6000000238,0,1,1,0,0,14.0,8596.299999952269,B,<p>All flowers need vak.</p><p>Roses need vak.</p>,2,27
70117,40,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,31.0,79.0,5846.19999992847,51029.2000000477,1,1,0,0,0,48.0,45183.00000011923,B,<p>All African countries are clett.</p><p>The North Pole is not clett.</p>,1,1
70117,41,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,57.0,75.0,4990.19999992847,5233.79999995232,0,0,0,0,0,18.0,243.60000002385004,B,<p>All lemons are citruses.</p><p>Oranges are citruses.</p>,6,63
70117,42,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,40.0,78.0,4028.5,7581.39999997616,1,0,1,0,0,38.0,3552.89999997616,B,<p>All metals are hwill.</p><p>Mercury is not hwill.</p>,2,74
70117,43,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,54.0,76.0,4519.89999997616,4285.29999995232,1,0,1,0,0,22.0,-234.60000002384004,B,<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>,5,83
70117,44,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,54.0,55.0,4277.20000004768,4386.19999992847,1,1,0,0,0,1.0,108.9999998807898,B,<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>,8,39
70117,45,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,55.0,80.0,3303.39999997616,8136.30000007153,1,1,0,0,0,25.0,4832.90000009537,B,<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>,2,33
70117,46,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,31.0,74.0,6908.89999997616,,0,1,1,0,0,43.0,,B,<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>,1,119
70117,47,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,59.0,66.0,3521.5,7828.70000004768,1,0,1,0,0,7.0,4307.20000004768,B,<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>,8,125
70117,48,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,14.0,65.0,5906.69999992847,4106.5,0,0,0,0,0,51.0,-1800.1999999284699,B,<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>,4,120
70117,49,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,34.0,63.0,4516.80000007153,6655.39999997616,1,0,1,0,0,29.0,2138.59999990463,B,<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>,4,99
70117,50,conditional,single-choice,All B are C/All A are B,Yes/No,Yes,MP,Yes,Yes,1,1,66.0,61.0,6642.70000004768,357.200000047684,1,1,0,0,0,-5.0,-6285.499999999996,B,<p>All greembs have roots.</p><p>Oaks are greembs.</p>,2,45
70117,51,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,44.0,69.0,4543.19999992847,14292.5,1,1,0,1,1,25.0,9749.30000007153,B,<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>,7,17
70117,52,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,19.0,57.0,5176.09999990463,9184.59999990463,0,0,0,0,0,38.0,4008.500000000001,B,<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>,8,80
70117,53,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,30.0,62.0,6629.40000009537,7727.39999997616,1,0,1,1,1,32.0,1097.9999998807898,B,<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>,3,49
70117,54,conditional,single-choice,All B are C/No A are B,Yes/No,No,DA,No,No,1,1,55.0,59.0,5913.5,335.0,0,0,0,0,0,4.0,-5578.5,B,<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>,1,91
70117,55,conditional,single-choice,All B are C/All A are B,Yes/No,No,MP,No,Yes,0,1,54.0,76.0,6417.60000002384,3437.69999992847,1,1,0,1,1,22.0,-2979.90000009537,B,<p>All trees have branches.</p><p>Maples are trees.</p>,6,114
70117,56,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,Yes,0,1,37.0,78.0,3865.89999997616,5313.30000007153,1,0,1,1,1,41.0,1447.4000000953702,B,<p>All birds can chid.</p><p>Penguins cannot chid.</p>,1,6
70117,58,conditional,single-choice,All B are C/All A are C,Yes/No,Yes,AC,Yes,No,0,1,58.0,66.0,5256.5,36766.5999999046,0,0,0,1,1,8.0,31510.099999904603,B,<p>All lava is liquid.</p><p>Water is liquid.</p>,7,60
70117,59,conditional,single-choice,All B are C/No A are C,Yes/No,No,MT,No,No,0,0,36.0,56.0,5558.60000002384,1841.39999997616,1,0,1,0,0,20.0,-3717.20000004768,B,<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>,7,71
70117,60,conditional,single-choice,All B are C/All A are C,Yes/No,No,AC,No,No,1,1,60.0,62.0,5937.0,1028.30000007153,0,0,0,0,0,2.0,-4908.69999992847,B,<p>All mammals can jaut.</p><p>Lizards can jaut.</p>,2,65
