"sona_id","age","gender","condition","content","stimulus","type","validity","believability","conflict","qnum","total_qnum","response_int","response_ref","correct_int","correct_ref","rt_int","rt_ref","logRT_int","logRT_ref","for_int","for_ref","responseChange","trial_num","statementEval"
"69978",23,"Female","B","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",119,"Yes","Yes","false","false",3298.09999999776,897.699999999255,8.1011018240661,6.79983593676181,67,78,"00",39,9
"69978",23,"Female","B","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",63,"No","No","true","true",5629.09999999776,537.699999999255,8.63570485045062,6.28730078381425,82,88,"11",40,3
"69978",23,"Female","B","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"No","No","false","false",6729.59999999776,979.10000000149,8.81427098550805,6.88663378236155,28,27,"00",41,7
"69978",23,"Female","B","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",74,"Yes","Yes","true","true",5166.39999999851,443,8.54993140000372,6.09356977004514,22,22,"11",42,3
"69978",23,"Female","B","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",99,"Yes","Yes","true","true",5695.30000000075,450,8.64739655228152,6.10924758276437,85,84,"11",43,3
"69978",23,"Female","B","Standard","<p>All fruits are sweet.</p><p>Lemon is a fruit.</p>","MP","Valid","Unbelievable","Conflict","7",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2
"69978",23,"Female","B","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",70,"No","No","true","true",6026.30000000075,477.10000000149,8.70388850271935,6.16772611252518,90,100,"11",45,3
"69978",23,"Female","B","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",14,"Yes","Yes","true","true",5862.80000000075,732.099999997765,8.67638258415327,6.59591711664954,89,90,"11",46,8
"69978",23,"Female","B","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",80,"No","No","true","true",6490.80000000075,799.89999999851,8.7781410686655,6.68448671985291,43,39,"11",47,8
"69978",23,"Female","B","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",21,"Yes","Yes","false","false",2640,242.199999999255,7.87853419614036,5.48976383111592,67,67,"00",48,9
"69978",23,"Female","B","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",91,"No","No","true","true",6879.40000000224,383,8.83628671782244,5.94803498918065,72,75,"11",49,3
"69978",23,"Female","B","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",45,"Yes","Yes","true","true",4233.79999999702,344.800000000745,8.35085521392278,5.8429645387917,82,92,"11",50,8
"69978",23,"Female","B","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",71,"Yes","Yes","true","true",4765.40000000224,270.20000000298,8.46913675800102,5.59916242553713,82,85,"11",51,3
"69978",23,"Female","B","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",10,"Yes","Yes","false","false",4277.60000000149,2135.29999999702,8.36114738363487,7.66636243101247,99,100,"00",52,10
"69978",23,"Female","B","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"Yes","Yes","false","false",6383.10000000149,480.60000000149,8.76140915174802,6.17503532330547,29,32,"00",53,4
"69978",23,"Female","B","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcases are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",98,"No","No","true","true",6795.80000000075,443.599999997765,8.82406005328296,6.09492325547117,69,70,"11",54,3
"69978",23,"Female","B","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",105,"No","No","true","true",6319.80000000075,378.300000000745,8.75144284107067,5.93568753164095,61,62,"11",55,8
"69978",23,"Female","B","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",17,"Yes","Yes","true","true",3845.79999999702,513.699999999255,8.25473692271571,6.24163943747177,67,68,"11",56,8
"69978",23,"Female","B","Standard","<p>All citruses are sour.</p><p>Mandarins are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",15,"Yes","Yes","true","true",4426.5,952.900000002235,8.3953644830511,6.85950996635649,100,100,"11",57,7
"69978",23,"Female","B","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",100,"Yes","Yes","false","false",6422.89999999851,538.5,8.76762500808763,6.28878749659644,75,76,"00",58,7
"69978",23,"Female","B","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,3
"69978",23,"Female","B","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",46,"Yes","Yes","true","true",5400.60000000149,509.5,8.59426533749137,6.23342985266278,73,73,"11",60,2
"69978",23,"Female","B","Neutral","<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>","DA","Invalid","Believable","Conflict","3",106,"Yes","Yes","false","false",3668.59999999776,486,8.20756539687964,6.18620862390049,57,57,"00",61,8
"69978",23,"Female","B","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",59,"Yes","Yes","true","true",6682.5,322.300000000745,8.80724744801307,5.7754827888237,96,97,"11",62,9
"69978",23,"Female","B","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",35,"Yes","Yes","true","true",6910.09999999776,438.300000000745,8.84073938843671,6.08290360742646,46,43,"11",63,2
"69978",23,"Female","B","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",12,"No","No","true","true",3032.19999999925,289.10000000149,8.01704370764724,5.66677264902745,77,79,"11",64,6
"69980",43,"Female","B","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"Yes","Yes","true","true",4977.19999998808,3535,8.51262276289908,8.17046857833067,100,100,"11",1,1
"69980",43,"Female","B","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",35,"Yes","Yes","true","true",4752.5,4351.80000001192,8.46642607436258,8.37834483160016,100,100,"11",2,0
"69980",43,"Female","B","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",84,"Yes","Yes","true","true",5138,5230.10000002384,8.54441917766983,8.56218567733962,100,73,"11",3,10
"69980",43,"Female","B","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",63,"Yes","No","false","true",6604.39999997616,4732.89999997616,8.79549137255407,8.46229340142954,41,90,"01",4,0
"69980",43,"Female","B","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",70,"Yes","Yes","false","false",4708.5,3348.5,8.45712466495012,8.1162677633501,100,97,"00",5,0
"69980",43,"Female","B","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0
"69980",43,"Female","B","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",61,"No","No","true","true",4874.89999997616,4140.69999998808,8.49185487039615,8.32862013464931,99,89,"11",7,0
"69980",43,"Female","B","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",21,"Yes","Yes","false","false",2874.19999998808,2542.19999998808,7.963529653636,7.84078512685588,100,97,"00",8,10
"69980",43,"Female","B","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",71,"Yes","Yes","true","true",5450.39999997616,4756.30000001192,8.60344427945508,8.46722533404082,97,98,"11",9,0
"69980",43,"Female","B","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",17,"Yes","Yes","true","true",3547.89999997616,4877,8.17411115813265,8.49228555571005,99,98,"11",10,10
"69980",43,"Female","B","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","Yes","true","true",4282,5081.79999995232,8.36217546914963,8.5334208085115,95,97,"11",11,10
"69980",43,"Female","B","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",59,"Yes","Yes","true","true",3291.40000003576,2912.60000002384,8.09906828517215,7.97680143205667,99,97,"11",12,10
"69980",43,"Female","B","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",10,"Yes","Yes","false","false",4061.40000003576,2520,8.30928302075142,7.83201418050547,94,98,"00",13,10
"69980",43,"Female","B","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","Yes","false","false",4650,3195,8.4446224985814,8.06934236681164,97,98,"00",14,10
"69980",43,"Female","B","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",46,"No","Yes","false","true",5013.69999998808,3493.60000002384,8.51992944445674,8.15868800217818,99,100,"01",15,0
"69980",43,"Female","B","Neutral","<p>All sweabes have two legs.</p><p>Leg amputees are sweabes.</p>","MP","Valid","Unbelievable","Conflict","2",97,"No","No","false","false",5894.40000003576,4514.89999997616,8.681758026627,8.41513831720629,100,100,"00",16,0
"69980",43,"Female","B","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcases are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",98,"Yes","No","false","true",5019.09999996424,6255.30000001192,8.52100591373703,8.74118438338349,4,100,"01",17,0
"69980",43,"Female","B","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",80,"No","No","true","true",6403.59999996424,5683.79999995232,8.76461561119836,8.64537530210115,98,99,"11",18,0
"69980",43,"Female","B","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",52,"Yes","Yes","false","false",3234.90000003576,2877,8.08175329456719,7.96450336355155,100,100,"00",19,10
"69980",43,"Female","B","Neutral","<p>All smolns are solid.</p><p>Ceramic is not a smoln.</p>","DA","Invalid","Unbelievable","No-conflict","1",91,"No","Yes","true","false",5858.39999997616,6313,8.67563180774279,8.75036627836763,97,99,"10",20,1
"69980",43,"Female","B","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",100,"Yes","Yes","false","false",5385.70000004768,6166.19999998808,8.59150257186623,8.72683804385715,92,98,"00",21,0
"69980",43,"Female","B","Neutral","<p>All fruits can be feffed.</p><p>Knives cannot be feffed.</p>","MT","Valid","Believable","No-conflict","2",33,"Yes","Yes","true","true",4228.89999997616,4182.30000001192,8.3496971909352,8.33861661343,97,98,"11",22,10
"69980",43,"Female","B","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",114,"Yes","Yes","true","true",4473.60000002384,2506.59999996424,8.40594873260477,7.82668253216315,99,100,"11",23,10
"69980",43,"Female","B","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",34,"Yes","Yes","true","true",3519.19999998808,2778,8.16598897003112,7.92948652331429,98,99,"11",24,0
"69980",43,"Female","B","Standard","<p>All Scandinavian countries are cold.</p><p>Qatar is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",85,"Yes","Yes","false","false",4273.20000004768,4659.80000001192,8.36011824008289,8.44672780774629,99,99,"00",25,10
"69980",43,"Female","B","Neutral","<p>All trees will become crill.</p><p>Skyscrapers under construction will become crill.</p>","AC","Invalid","Unbelievable","No-conflict","4",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0
"69980",43,"Female","B","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",74,"Yes","Yes","true","true",3601.89999997616,980.399999976158,8.18921676298965,6.88796065162964,99,97,"11",27,1
"69980",43,"Female","B","Neutral","<p>All gheshes have snouts.</p><p>Labradors are gheshes.</p>","MP","Valid","Believable","No-conflict","3",37,"Yes","Yes","true","true",2918.89999997616,2421.09999996424,7.97896211195148,7.79197726131602,100,100,"11",28,10
"69980",43,"Female","B","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",24,"Yes","Yes","true","true",2823.30000001192,1310.69999998808,7.94566169253707,7.1783166246164,100,100,"11",29,10
"69980",43,"Female","B","Standard","<p>All citruses are sour.</p><p>Mandarins are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",15,"Yes","Yes","true","true",2863.80000001192,3029.80000001192,7.95990469324407,8.01625188972816,100,99,"11",30,1
"69980",43,"Female","B","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",45,"Yes","Yes","true","true",2190.60000002384,757.299999952316,7.69193075790053,6.62975947605681,99,99,"11",31,10
"69980",43,"Female","B","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",18,"Yes","Yes","false","false",3365.5,790.100000023842,8.12133181945077,6.67215951975886,99,100,"00",32,10
"69980",43,"Female","B","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",25,"Yes","Yes","false","false",2443.5,965.200000047684,7.80118671671021,6.87233533380028,98,99,"00",33,10
"69980",43,"Female","B","Standard","<p>All fish swim.</p><p>Turtles swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",22,"Yes","No","false","true",2427.09999996424,3487.5,7.79445240799448,8.15694042612962,99,100,"01",34,0
"69980",43,"Female","B","Neutral","<p>All Strish countries are warm.</p><p>The North Pole is not a Strish country.</p>","DA","Invalid","Believable","Conflict","2",95,"Yes","Yes","false","false",5555.20000004768,4410.5,8.62248970503456,8.39174334069882,97,90,"00",35,10
"69980",43,"Female","B","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",83,"Yes","Yes","true","true",3175.30000001192,1722.19999998808,8.0631573950558,7.45135782225514,95,95,"11",36,0
"69980",43,"Female","B","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",69,"Yes","Yes","true","true",3361.40000003576,2130.90000003576,8.12011283285311,7.66429970468866,97,98,"11",37,0
"69980",43,"Female","B","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",9,"Yes","Yes","true","true",2207.70000004768,1060.09999996424,7.69970652862226,6.96611852224532,99,97,"11",38,10
"69980",43,"Female","B","Standard","<p>All glass objects are fragile.</p><p>Hammers are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",38,"Yes","Yes","false","false",3347.80000001192,629.400000035763,8.11605869267208,6.44476698468713,100,99,"00",39,0
"69980",43,"Female","B","Neutral","<p>All greembs have four limbs.</p><p>Snakes are greembs.</p>","MP","Valid","Unbelievable","Conflict","3",44,"Yes","Yes","true","true",3159.39999997616,602.299999952316,8.05813741512745,6.40075565997051,95,97,"11",40,1
"69980",43,"Female","B","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",60,"No","No","true","true",6500.19999998808,3188.59999996424,8.7795882246393,8.06733722796205,99,99,"11",41,0
"69980",43,"Female","B","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,"Yes","Yes","false","false",3597.80000001192,750.199999988079,8.1880778265319,6.6203398376319,98,98,"00",42,0
"69980",43,"Female","B","Neutral","<p>All things that are nank are bad for your health.</p><p>Salad is not nank.</p>","DA","Invalid","Believable","Conflict","3",106,"No","Yes","true","false",5521.40000003576,2734.30000001192,8.6163867303091,7.91363074060274,96,96,"10",43,8
"69980",43,"Female","B","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",99,"Yes","Yes","true","true",4100.10000002384,3444.20000004768,8.31876664264468,8.14444693588464,97,95,"11",44,2
"69980",43,"Female","B","Neutral","<p>All things that need meiv have lungs.</p><p>Fire needs meiv.</p>","MP","Valid","Unbelievable","Conflict","4",111,"Yes","Yes","true","true",5147.80000001192,514.100000023842,8.5463247179248,6.24241779910783,95,95,"11",45,0
"69980",43,"Female","B","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",109,"Yes","Yes","true","true",3536.10000002384,882.5,8.17077970390738,6.78275878880745,74,77,"11",46,10
"69980",43,"Female","B","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",81,"No","No","true","true",3752.09999996424,2976,8.23007096221344,7.99833539595298,94,94,"11",47,0
"69980",43,"Female","B","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",72,"Yes","No","false","true",5116.10000002384,3709.89999997616,8.54014770903308,8.21876020105389,97,96,"01",48,8
"69980",43,"Female","B","Neutral","<p>All birds can chid.</p><p>Penguins cannot chid.</p>","MT","Valid","Unbelievable","Conflict","1",6,"Yes","Yes","true","true",4334.10000002384,3369.10000002384,8.37426925520895,8.12240092537145,86,81,"11",49,0
"69980",43,"Female","B","Neutral","<p>All mammals can jaut.</p><p>Lizards can jaut.</p>","AC","Invalid","Unbelievable","No-conflict","2",65,"Yes","Yes","false","false",4551,3663.39999997616,8.42310226801664,8.20614695691961,68,57,"00",50,6
"69980",43,"Female","B","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",119,"Yes","Yes","false","false",2159.59999996424,686.600000023842,7.67767829832757,6.53175188105832,58,59,"00",51,10
"69980",43,"Female","B","Neutral","<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>","DA","Invalid","Believable","Conflict","1",77,"Yes","Yes","false","false",2489.5,2279.90000003576,7.81983716608224,7.73188686135319,94,94,"00",52,10
"69980",43,"Female","B","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"Yes","Yes","false","false",4273,3758.5,8.36007143564403,8.23177522061752,87,12,"00",53,0
"69980",43,"Female","B","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",78,"Yes","Yes","false","false",4601.90000003576,4941.19999998808,8.43422454068424,8.50536349566025,40,33,"00",54,10
"69980",43,"Female","B","Neutral","<p>All sports require gnourns.</p><p>Talking does not require gnourns.</p>","MT","Valid","Believable","No-conflict","3",94,"Yes","Yes","true","true",3281.89999997616,586.199999988079,8.09617780195249,6.37366102825646,36,33,"11",55,10
"69980",43,"Female","B","Neutral","<p>All gnapting require equipment.</p><p>Talking is not gnapting.</p>","DA","Invalid","Believable","Conflict","4",41,"Yes","Yes","false","false",5144.19999998808,715.599999964237,8.54562514540815,6.57312135158459,30,37,"00",56,10
"69980",43,"Female","B","Standard","<p>All animals can move.</p><p>Mushrooms cannot move.</p>","MT","Valid","Believable","No-conflict","6",4,"Yes","Yes","true","true",2763.19999998808,653.699999988079,7.9241447073881,6.48264853060045,58,64,"11",57,10
"69980",43,"Female","B","Standard","<p>All fruits are sweet.</p><p>Lemon is a fruit.</p>","MP","Valid","Unbelievable","Conflict","7",30,"Yes","Yes","true","true",3216.80000001192,415.100000023842,8.07614235558677,6.02851945511643,71,73,"11",58,0
"69980",43,"Female","B","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",115,"Yes","Yes","false","false",2567.10000002384,450,7.85053213610141,6.10924758276437,74,78,"00",59,9
"69980",43,"Female","B","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",14,"Yes","Yes","true","true",2600.30000001192,438.400000035763,7.86338210197325,6.08313173571538,68,68,"11",60,10
"69980",43,"Female","B","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",49,"Yes","Yes","true","true",4732.69999998808,506.600000023842,8.46225114314943,6.22772173761464,30,37,"11",61,0
"69980",43,"Female","B","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",39,"Yes","Yes","true","true",4160.19999998808,397.800000011921,8.33331842901986,5.98594936644984,38,35,"11",62,10
"69980",43,"Female","B","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",105,"Yes","Yes","false","false",3076.80000001192,583.300000011921,8.03164537483839,6.36870163378003,75,72,"00",63,10
"69980",43,"Female","B","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",51,"Yes","Yes","true","true",3011.69999998808,387.600000023842,8.01025998236163,5.95997388007812,74,65,"11",64,10
"69984",48,"Female","A","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",8,"No","No","true","true",2351.90000009537,2746.5,7.76297879114839,7.91808265278268,79,73,"11",1,0
"69984",48,"Female","A","Neutral","<p>All yempting requires shoes.</p><p>Swimming is not yempting.</p>","DA","Invalid","Believable","Conflict","7",128,"No","No","true","true",4439.10000002384,2443.60000002384,8.39820693218197,7.80122764078537,83,74,"11",2,10
"69984",48,"Female","A","Neutral","<p>All smolns are hard to break.</p><p>Bricks are not smolns.</p>","DA","Invalid","Unbelievable","No-conflict","7",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
"69984",48,"Female","A","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",40,"No","No","false","false",5677.10000002384,4477.10000002384,8.64419581795725,8.40673079438281,83,75,"00",4,10
"69984",48,"Female","A","Neutral","<p>All fish varl.</p><p>Turtles varl.</p>","AC","Invalid","Unbelievable","No-conflict","5",23,"No","No","true","true",4431.20000004768,1167.5,8.39642570672966,7.06261998954305,71,69,"11",5,0
"69984",48,"Female","A","Neutral","<p>All sherg is liquid.</p><p>Coal is sherg.</p>","MP","Valid","Unbelievable","Conflict","6",87,"No","No","false","false",4026.69999992847,1994,8.30070246091437,7.59789795052178,32,37,"00",6,0
"69984",48,"Female","A","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",26,"Yes","Yes","false","false",4395.89999997616,2076.70000004768,8.38842756730667,7.6385353743719,37,46,"00",7,10
"69984",48,"Female","A","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","No","true","true",5886.69999992847,6737,8.68045084797581,8.81537000096066,67,60,"11",8,0
"69984",48,"Female","A","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",16,"Yes","Yes","true","true",5746.39999997616,1612.30000007153,8.65632885075644,7.38541701001406,68,66,"11",9,10
"69984",48,"Female","A","Neutral","<p>All greembs are sweet.</p><p>Lemon is a greemb.</p>","MP","Valid","Unbelievable","Conflict","7",42,"No","No","false","false",5700.39999997616,1926,8.64829162679487,7.56320059235807,65,70,"00",10,0
"69984",48,"Female","A","Neutral","<p>All metal is urbes.</p><p>Aluminum foil is not urbes.</p>","MT","Valid","Unbelievable","Conflict","7",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2
"69984",48,"Female","A","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0
"69984",48,"Female","A","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",112,"No","No","true","true",6419.39999997616,1336.29999995232,8.7670799343689,7.19765987975133,68,60,"11",13,0
"69984",48,"Female","A","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",28,"Yes","Yes","true","true",3104,1163.89999997616,8.04044688130311,7.05953171392745,71,68,"11",14,10
"69984",48,"Female","A","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",29,"Yes","Yes","false","false",2586.80000007153,3342.29999995232,7.85817686960009,8.11441447171911,78,81,"00",15,10
"69984",48,"Female","A","Standard","<p>All mammals can walk.</p><p>Lizards can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0
"69984",48,"Female","A","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",102,"No","No","false","false",4240.19999992847,2878.5,8.352365716908,7.96502460411586,73,70,"00",17,0
"69984",48,"Female","A","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",54,"No","No","false","false",3471.89999997616,976.200000047684,8.15245727351527,6.88366748350189,70,63,"00",18,0
"69984",48,"Female","A","Neutral","<p>All joughts are green.</p><p>Solar panels are not joughts.</p>","DA","Invalid","Unbelievable","No-conflict","8",57,"No","No","true","true",6864.29999995232,1011.69999992847,8.83408934649947,6.91938736314115,57,61,"11",19,0
"69984",48,"Female","A","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","Yes","true","true",4626.39999997616,1206.39999997616,8.43953430683885,7.09539599723393,65,68,"11",20,10
"69984",48,"Female","A","Neutral","<p>All joughts are green.</p><p>Mushrooms are not joughts.</p>","DA","Invalid","Believable","Conflict","6",56,"No","No","true","true",5478.60000002384,1734.30000007153,8.6086048728547,7.45835915279778,47,48,"11",21,3
"69984",48,"Female","A","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",108,"Yes","Yes","true","true",4481.29999995232,2798,8.40766846187616,7.93666015522543,63,61,"11",22,10
"69984",48,"Female","A","Neutral","<p>All skoges have legs.</p><p>Snakes are skoges.</p>","MP","Valid","Unbelievable","Conflict","5",88,"Yes","Yes","true","true",3791.70000004768,3946.5,8.24056974633377,8.28058438914846,67,68,"11",23,0
"69984",48,"Female","A","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",93,"Yes","Yes","false","false",5481.20000004768,1051.70000004768,8.60907933408074,6.95816318157132,66,71,"00",24,10
